statistic_yyy,site_id,village,household_single_total,home_group_02,home_group_03,home_group_04,home_group_05,home_group_06,home_group_07,home_group_08,home_group_09,home_group_10up,household_business_total
統計年,區域別,村里,1人家戶,2人家戶,3人家戶,4人家戶,5人家戶,6人家戶,7人家戶,8人家戶,9人家戶,10人以上家戶,共同事業戶
106,新北市板橋區,留侯里,238,156,133,84,39,15,3,4,1,1,0
106,新北市板橋區,流芳里,251,131,112,70,44,14,14,1,2,1,0
106,新北市板橋區,赤松里,108,75,59,51,16,7,2,2,2,2,0
106,新北市板橋區,黃石里,139,112,83,47,23,13,8,4,5,2,0
106,新北市板橋區,挹秀里,296,190,132,97,29,16,7,3,4,6,0
106,新北市板橋區,湳興里,916,495,388,296,132,50,20,16,6,8,0
106,新北市板橋區,新興里,702,321,213,155,69,33,15,3,2,4,0
106,新北市板橋區,社後里,2922,800,526,356,150,69,29,17,4,4,0
106,新北市板橋區,香社里,465,316,278,309,127,56,17,16,4,4,0
106,新北市板橋區,中正里,494,291,311,274,142,61,25,12,2,3,0
106,新北市板橋區,自強里,638,457,409,320,146,44,22,15,3,2,0
106,新北市板橋區,自立里,329,222,222,181,98,23,17,4,0,1,0
106,新北市板橋區,光華里,386,238,208,166,64,24,16,3,3,0,0
106,新北市板橋區,國光里,547,336,317,225,85,28,10,5,2,1,0
106,新北市板橋區,港尾里,318,238,231,191,73,35,15,5,4,4,0
106,新北市板橋區,金華里,413,284,298,273,112,55,24,10,4,3,0
106,新北市板橋區,港德里,640,422,356,289,122,55,33,12,6,1,0
106,新北市板橋區,民權里,376,237,209,140,71,24,18,7,4,1,0
106,新北市板橋區,建國里,495,288,267,206,101,41,25,4,2,4,0
106,新北市板橋區,漢生里,524,363,320,238,114,61,19,16,3,4,0
106,新北市板橋區,公?里,449,306,299,216,117,51,27,9,5,4,0
106,新北市板橋區,新民里,511,390,385,243,102,54,18,14,5,9,0
106,新北市板橋區,幸福里,457,328,266,260,131,45,20,6,3,4,0
106,新北市板橋區,忠誠里,563,416,326,225,100,38,25,6,3,1,0
106,新北市板橋區,百壽里,357,239,247,125,65,26,15,2,6,2,0
106,新北市板橋區,介壽里,385,297,246,153,80,43,10,8,5,2,0
106,新北市板橋區,新埔里,331,188,142,125,51,21,11,5,1,2,0
106,新北市板橋區,華江里,1183,654,630,466,143,60,29,16,8,8,0
106,新北市板橋區,江翠里,578,372,339,291,140,67,28,9,6,3,0
106,新北市板橋區,純翠里,649,426,404,359,149,61,33,9,4,7,0
106,新北市板橋區,溪頭里,821,496,458,375,163,67,29,14,3,2,0
106,新北市板橋區,聯翠里,728,293,280,230,72,33,12,7,1,1,0
106,新北市板橋區,宏翠里,934,478,322,262,109,44,15,5,4,3,0
106,新北市板橋區,仁翠里,360,220,189,185,92,31,19,6,3,5,0
106,新北市板橋區,新翠里,1001,590,628,508,216,79,48,10,5,1,0
106,新北市板橋區,吉翠里,391,275,250,227,131,53,25,7,6,3,0
106,新北市板橋區,德翠里,736,521,557,552,214,85,30,11,6,3,0
106,新北市板橋區,滿翠里,371,228,208,184,83,40,19,7,2,3,0
106,新北市板橋區,明翠里,701,394,333,286,134,52,26,13,4,1,1
106,新北市板橋區,松翠里,495,296,236,191,112,33,15,6,4,0,0
106,新北市板橋區,柏翠里,726,338,282,237,104,51,19,7,2,2,0
106,新北市板橋區,龍翠里,688,386,383,318,134,69,26,6,7,2,0
106,新北市板橋區,華翠里,386,284,322,224,99,50,20,7,3,1,0
106,新北市板橋區,忠翠里,1523,918,922,710,230,77,33,8,4,9,0
106,新北市板橋區,嵐翠里,313,204,191,137,73,30,12,5,4,4,0
106,新北市板橋區,文翠里,517,327,287,262,109,48,25,10,1,0,0
106,新北市板橋區,青翠里,419,255,224,168,88,35,14,5,3,2,0
106,新北市板橋區,懷翠里,652,440,455,403,156,88,43,10,4,2,0
106,新北市板橋區,福翠里,213,112,110,74,31,14,6,2,2,0,0
106,新北市板橋區,港嘴里,825,471,479,376,165,62,30,13,6,2,0
106,新北市板橋區,振興里,542,329,304,259,143,55,27,12,5,7,0
106,新北市板橋區,振義里,539,317,323,256,112,54,25,11,5,2,0
106,新北市板橋區,光復里,497,270,233,204,102,32,17,5,3,1,0
106,新北市板橋區,埔墘里,938,512,478,366,153,80,24,11,10,1,0
106,新北市板橋區,長壽里,289,210,213,179,80,42,14,6,3,5,0
106,新北市板橋區,福壽里,393,241,274,200,101,30,14,13,2,2,0
106,新北市板橋區,海山里,609,632,675,512,210,103,57,33,12,14,0
106,新北市板橋區,九如里,313,242,203,171,92,29,16,10,4,4,0
106,新北市板橋區,玉光里,736,469,424,337,141,58,23,12,1,3,0
106,新北市板橋區,光仁里,281,201,216,171,89,44,26,13,6,4,0
106,新北市板橋區,埤墘里,566,348,390,281,110,50,20,8,6,3,0
106,新北市板橋區,永安里,441,300,312,205,96,39,14,4,1,0,0
106,新北市板橋區,雙玉里,438,323,341,261,116,46,28,11,5,3,0
106,新北市板橋區,廣新里,327,256,279,211,132,56,19,9,1,5,0
106,新北市板橋區,深丘里,1304,793,770,516,198,87,35,17,7,8,0
106,新北市板橋區,香丘里,417,334,293,253,97,41,21,7,6,3,0
106,新北市板橋區,西安里,313,224,216,164,65,35,18,9,3,2,0
106,新北市板橋區,東丘里,447,314,352,281,145,75,31,18,11,4,0
106,新北市板橋區,長安里,413,323,436,303,133,53,36,16,5,3,0
106,新北市板橋區,福丘里,943,492,382,266,94,37,13,5,3,6,0
106,新北市板橋區,福祿里,496,361,314,250,97,33,27,4,2,5,0
106,新北市板橋區,民族里,416,417,448,295,112,48,27,20,12,7,0
106,新北市板橋區,國泰里,466,313,287,221,95,39,21,10,1,3,0
106,新北市板橋區,福德里,620,423,395,304,145,59,36,11,4,7,0
106,新北市板橋區,景星里,593,296,260,211,76,39,11,5,1,3,0
106,新北市板橋區,福星里,403,291,261,214,108,42,22,10,7,2,0
106,新北市板橋區,鄉雲里,611,318,269,212,84,34,27,6,3,6,1
106,新北市板橋區,廣德里,771,543,551,442,173,73,37,18,6,5,0
106,新北市板橋區,大豐里,540,371,340,299,138,71,24,9,6,2,0
106,新北市板橋區,重慶里,927,650,702,585,223,112,45,25,8,5,0
106,新北市板橋區,仁愛里,308,261,267,188,88,30,24,9,4,1,0
106,新北市板橋區,和平里,559,313,355,303,78,29,12,2,2,1,0
106,新北市板橋區,廣福里,485,287,297,300,110,50,26,7,8,1,0
106,新北市板橋區,華興里,527,322,317,249,101,50,22,18,2,3,0
106,新北市板橋區,華貴里,317,217,184,171,74,36,19,6,3,2,0
106,新北市板橋區,華德里,1054,612,566,455,149,70,28,15,6,6,0
106,新北市板橋區,華東里,1239,705,579,447,150,46,25,7,5,4,0
106,新北市板橋區,信義里,612,347,337,246,102,51,24,9,8,0,0
106,新北市板橋區,浮洲里,439,265,236,210,121,77,23,11,9,10,2
106,新北市板橋區,華中里,523,360,402,351,173,74,30,11,6,3,0
106,新北市板橋區,僑中里,408,255,323,285,155,47,25,9,3,2,0
106,新北市板橋區,中山里,819,456,355,303,124,52,21,8,5,0,0
106,新北市板橋區,復興里,98,74,45,59,28,5,3,4,0,1,1
106,新北市板橋區,大安里,487,266,314,240,130,48,20,14,7,2,0
106,新北市板橋區,福安里,337,183,207,163,67,26,15,3,2,2,0
106,新北市板橋區,聚安里,583,390,414,358,155,57,36,19,4,3,0
106,新北市板橋區,龍安里,331,236,205,145,88,43,20,9,6,1,0
106,新北市板橋區,崑崙里,1065,677,749,744,261,115,65,19,14,11,0
106,新北市板橋區,溪洲里,586,444,426,432,172,84,27,13,8,8,0
106,新北市板橋區,溪北里,381,283,274,238,103,38,18,11,2,5,0
106,新北市板橋區,香雅里,318,209,188,155,66,33,18,7,1,2,0
106,新北市板橋區,新生里,379,325,380,275,120,55,35,8,2,3,0
106,新北市板橋區,文德里,330,247,244,201,90,37,18,8,1,1,0
106,新北市板橋區,文化里,518,289,256,179,96,37,14,7,5,5,0
106,新北市板橋區,新海里,326,225,239,231,134,61,23,9,4,3,0
106,新北市板橋區,莒光里,389,246,206,184,81,36,15,4,1,4,0
106,新北市板橋區,富貴里,240,175,183,162,58,27,9,7,3,1,0
106,新北市板橋區,正泰里,280,235,231,195,92,41,24,8,3,2,0
106,新北市板橋區,民生里,314,190,176,132,57,27,13,5,2,2,0
106,新北市板橋區,後埔里,594,342,293,199,109,39,14,8,4,2,0
106,新北市板橋區,華福里,210,159,151,145,76,19,13,4,1,1,0
106,新北市板橋區,堂春里,352,287,315,294,143,58,34,13,9,4,0
106,新北市板橋區,成和里,737,489,547,476,166,74,27,13,6,6,0
106,新北市板橋區,光榮里,303,237,228,134,77,26,9,5,1,2,0
106,新北市板橋區,民安里,277,211,160,112,52,28,15,3,1,2,0
106,新北市板橋區,陽明里,320,229,202,179,72,33,14,8,3,5,0
106,新北市板橋區,朝陽里,371,267,241,193,115,53,15,11,3,3,0
106,新北市板橋區,松柏里,345,187,174,142,61,26,12,6,0,2,0
106,新北市板橋區,文聖里,382,294,303,265,116,45,19,8,4,2,0
106,新北市板橋區,居仁里,364,226,236,240,99,38,23,3,4,0,0
106,新北市板橋區,莊敬里,433,343,415,304,92,30,14,8,4,3,0
106,新北市板橋區,東安里,191,181,234,162,70,33,13,15,7,2,0
106,新北市板橋區,五權里,441,332,308,286,128,49,23,5,4,1,0
106,新北市板橋區,溪福里,1242,918,1149,1141,406,174,80,33,13,7,0
106,新北市板橋區,大觀里,359,222,280,270,124,51,19,8,7,3,0
106,新北市板橋區,歡園里,152,85,98,68,37,26,6,4,2,2,0
106,新北市三重區,大有里,633,359,390,316,153,82,40,11,6,5,0
106,新北市三重區,二重里,162,107,116,98,58,21,6,8,4,1,0
106,新北市三重區,頂崁里,283,171,160,135,68,37,20,2,1,3,0
106,新北市三重區,谷王里,113,56,59,58,36,14,6,3,2,3,0
106,新北市三重區,中興里,609,270,264,212,99,65,24,10,4,7,0
106,新北市三重區,德厚里,74,37,27,16,6,4,2,3,1,0,0
106,新北市三重區,成功里,1120,544,481,378,142,55,29,11,6,3,0
106,新北市三重區,福祉里,845,465,436,321,143,59,25,7,2,1,0
106,新北市三重區,福民里,446,278,232,204,114,58,18,9,3,3,0
106,新北市三重區,過田里,3063,844,571,396,177,72,27,6,5,2,0
106,新北市三重區,錦田里,304,182,125,120,60,25,14,6,3,0,0
106,新北市三重區,重明里,499,299,288,219,97,37,15,12,5,3,0
106,新北市三重區,光田里,782,411,325,255,98,44,17,8,4,3,0
106,新北市三重區,光陽里,941,522,476,402,161,54,31,11,6,1,0
106,新北市三重區,田心里,517,328,318,242,114,42,29,11,3,1,0
106,新北市三重區,福田里,312,255,246,236,124,43,29,6,2,4,0
106,新北市三重區,田中里,639,455,482,415,184,81,46,18,10,7,0
106,新北市三重區,田安里,794,496,435,364,195,74,42,19,4,5,0
106,新北市三重區,三民里,397,249,228,241,112,42,20,8,1,1,0
106,新北市三重區,光明里,1090,596,555,471,183,77,44,30,9,5,0
106,新北市三重區,光正里,684,258,162,116,49,16,9,3,3,0,0
106,新北市三重區,同安里,228,115,95,68,43,19,11,6,2,2,0
106,新北市三重區,同慶里,267,158,130,102,37,22,10,3,1,2,0
106,新北市三重區,菜寮里,332,182,137,135,59,35,15,7,2,4,0
106,新北市三重區,永春里,290,141,156,107,51,29,16,6,2,2,0
106,新北市三重區,中正里,221,132,91,57,38,19,10,3,0,2,0
106,新北市三重區,吉利里,277,121,92,78,26,19,8,3,2,2,0
106,新北市三重區,大同里,436,181,143,91,42,21,6,3,0,4,0
106,新北市三重區,中民里,199,117,87,68,37,16,4,2,3,3,0
106,新北市三重區,平和里,238,137,120,76,36,17,9,3,2,2,0
106,新北市三重區,大安里,243,146,108,91,52,17,10,5,3,1,0
106,新北市三重區,仁德里,355,190,124,101,51,19,10,5,1,5,0
106,新北市三重區,忠孝里,303,143,127,92,40,29,8,2,1,2,0
106,新北市三重區,仁義里,180,90,99,72,31,11,10,4,1,4,0
106,新北市三重區,光榮里,296,125,107,65,31,16,10,1,2,0,0
106,新北市三重區,光輝里,228,128,113,93,44,15,7,3,1,0,0
106,新北市三重區,福星里,240,107,86,50,25,7,3,2,0,1,0
106,新北市三重區,福利里,445,192,182,142,36,25,2,2,1,1,0
106,新北市三重區,清和里,875,367,256,225,89,22,8,1,0,3,0
106,新北市三重區,永興里,305,100,93,70,23,20,3,1,1,2,0
106,新北市三重區,中山里,490,233,209,174,59,22,7,4,1,5,0
106,新北市三重區,大園里,426,191,197,180,70,41,14,9,3,1,0
106,新北市三重區,國隆里,387,223,210,167,65,31,17,4,4,1,0
106,新北市三重區,重陽里,476,289,256,224,97,44,28,13,4,4,0
106,新北市三重區,民生里,612,364,298,247,119,58,23,10,8,5,0
106,新北市三重區,重新里,242,117,97,73,48,16,12,4,1,1,0
106,新北市三重區,正德里,203,112,83,56,27,13,10,2,1,0,0
106,新北市三重區,正義里,284,155,124,114,61,15,8,5,0,1,0
106,新北市三重區,正安里,355,167,126,121,47,18,7,5,4,3,0
106,新北市三重區,自強里,285,140,140,96,53,18,11,4,1,3,0
106,新北市三重區,文化里,353,195,169,132,65,28,15,5,2,4,0
106,新北市三重區,中央里,395,166,128,99,35,17,12,4,0,1,0
106,新北市三重區,雙園里,190,82,47,46,20,15,5,3,3,4,0
106,新北市三重區,錦通里,273,122,126,69,38,17,10,0,2,0,0
106,新北市三重區,錦安里,308,167,134,94,47,19,9,7,4,1,0
106,新北市三重區,長安里,320,196,148,125,60,21,15,7,4,3,0
106,新北市三重區,光華里,394,171,155,89,46,20,13,2,4,2,0
106,新北市三重區,長生里,150,81,65,42,26,10,4,1,1,0,0
106,新北市三重區,開元里,282,135,116,80,34,17,7,1,1,0,0
106,新北市三重區,大德里,141,76,55,42,20,12,3,2,1,1,0
106,新北市三重區,長元里,384,231,156,141,68,27,16,5,2,2,0
106,新北市三重區,長江里,381,191,145,92,49,21,11,5,4,4,0
106,新北市三重區,長泰里,351,199,141,137,57,30,12,5,1,3,0
106,新北市三重區,長福里,244,128,95,99,35,19,12,5,1,2,0
106,新北市三重區,介壽里,207,107,85,61,32,17,5,2,0,1,0
106,新北市三重區,萬壽里,311,153,138,132,62,20,11,6,1,0,0
106,新北市三重區,錦江里,329,175,176,137,65,30,18,4,0,3,0
106,新北市三重區,龍濱里,398,266,215,173,106,45,23,13,4,6,0
106,新北市三重區,龍門里,291,162,137,95,46,28,9,5,2,4,0
106,新北市三重區,秀江里,204,96,102,70,43,16,7,6,2,4,0
106,新北市三重區,奕壽里,339,147,113,104,49,16,9,1,0,4,0
106,新北市三重區,三安里,545,253,178,124,67,28,9,6,2,0,0
106,新北市三重區,福安里,482,246,220,178,81,40,16,7,1,1,0
106,新北市三重區,信安里,338,178,142,118,53,15,6,5,1,2,0
106,新北市三重區,安慶里,350,194,170,103,53,22,12,3,3,0,0
106,新北市三重區,幸福里,661,396,316,266,127,62,23,14,7,2,0
106,新北市三重區,六合里,516,260,286,225,113,53,24,4,6,1,0
106,新北市三重區,六福里,508,388,441,373,142,85,52,20,5,8,0
106,新北市三重區,順德里,311,170,146,119,65,34,18,6,2,5,0
106,新北市三重區,承德里,188,118,119,116,59,35,13,6,1,3,0
106,新北市三重區,瑞德里,318,174,152,134,72,39,16,12,4,4,0
106,新北市三重區,崇德里,521,289,271,237,124,60,27,8,3,6,0
106,新北市三重區,厚德里,460,312,304,210,95,37,22,13,6,4,0
106,新北市三重區,維德里,363,254,241,175,70,35,19,13,5,2,0
106,新北市三重區,尚德里,411,248,217,193,92,34,14,8,5,5,0
106,新北市三重區,培德里,462,278,264,246,116,45,27,10,3,2,0
106,新北市三重區,永德里,563,403,367,299,157,72,34,11,7,3,0
106,新北市三重區,永盛里,374,271,252,177,107,48,18,18,6,2,0
106,新北市三重區,永福里,549,401,425,337,168,66,42,11,10,6,0
106,新北市三重區,永清里,550,403,403,358,172,63,40,20,10,11,0
106,新北市三重區,永安里,407,325,329,269,135,51,25,10,7,3,0
106,新北市三重區,永煇里,295,191,194,149,70,36,10,10,3,4,0
106,新北市三重區,溪美里,1200,673,581,504,213,90,40,17,11,2,0
106,新北市三重區,福隆里,567,381,380,274,136,52,17,12,4,2,0
106,新北市三重區,五常里,383,271,289,273,147,58,35,14,6,5,0
106,新北市三重區,五福里,645,328,271,242,107,38,10,14,5,1,0
106,新北市三重區,仁忠里,428,255,233,168,103,32,23,11,4,3,0
106,新北市三重區,慈福里,358,205,181,111,61,25,8,5,1,0,0
106,新北市三重區,慈生里,317,159,161,123,70,28,19,8,4,2,0
106,新北市三重區,慈惠里,295,155,136,136,60,31,13,7,4,3,0
106,新北市三重區,慈愛里,466,259,262,199,111,43,22,7,2,3,0
106,新北市三重區,慈化里,262,176,185,175,70,39,18,8,3,1,0
106,新北市三重區,慈祐里,548,337,340,302,162,53,23,11,7,8,0
106,新北市三重區,五華里,704,406,389,359,145,50,26,8,6,4,0
106,新北市三重區,富貴里,1176,537,457,364,127,67,29,13,6,4,0
106,新北市三重區,富華里,459,269,256,194,88,26,17,7,1,7,0
106,新北市三重區,富福里,238,156,148,123,71,22,13,5,3,4,0
106,新北市三重區,碧華里,1597,665,570,418,176,59,23,11,2,3,0
106,新北市三重區,五谷里,288,149,133,83,47,24,6,3,2,2,0
106,新北市三重區,博愛里,429,317,347,314,147,66,30,11,5,3,0
106,新北市三重區,福德里,682,345,288,229,82,45,23,12,2,2,0
106,新北市三重區,永吉里,361,286,230,198,82,32,13,4,2,1,0
106,新北市三重區,永發里,601,459,440,384,147,85,38,18,9,4,0
106,新北市三重區,永順里,493,377,400,359,151,68,26,21,7,7,0
106,新北市三重區,永豐里,533,423,435,409,197,89,38,14,4,8,0
106,新北市三重區,立德里,417,253,247,234,86,48,20,9,1,3,0
106,新北市三重區,福樂里,509,327,316,218,98,32,20,7,5,3,0
106,新北市三重區,仁華里,599,322,305,254,129,44,20,11,5,4,0
106,新北市三重區,五順里,451,286,288,271,139,41,17,8,3,5,0
106,新北市中和區,中原里,1044,494,392,301,144,55,26,14,5,4,0
106,新北市中和區,平河里,1388,732,681,627,240,86,32,16,5,5,0
106,新北市中和區,信和里,499,343,313,260,134,57,18,14,5,3,0
106,新北市中和區,仁和里,425,332,321,242,143,52,25,14,5,5,0
106,新北市中和區,中正里,495,320,307,233,119,45,25,10,6,6,0
106,新北市中和區,建和里,472,280,281,228,91,34,19,12,2,2,0
106,新北市中和區,連和里,681,232,149,118,40,17,7,3,2,2,0
106,新北市中和區,連城里,899,541,495,382,172,63,36,17,7,0,0
106,新北市中和區,力行里,802,520,512,394,154,57,29,10,4,5,0
106,新北市中和區,枋寮里,534,312,293,217,94,44,21,7,1,1,0
106,新北市中和區,漳和里,635,300,288,220,75,29,17,5,3,3,0
106,新北市中和區,廟美里,567,370,347,274,111,54,23,3,3,5,0
106,新北市中和區,福真里,661,328,304,242,104,55,24,10,4,1,0
106,新北市中和區,福善里,742,398,277,250,100,39,19,5,1,4,0
106,新北市中和區,福美里,553,338,336,265,122,56,24,8,4,6,0
106,新北市中和區,福祥里,751,454,382,301,114,55,22,11,6,5,0
106,新北市中和區,瓦??里,821,458,390,338,137,60,32,12,8,4,0
106,新北市中和區,福和里,502,339,290,206,94,31,18,9,8,2,0
106,新北市中和區,佳和里,825,452,372,283,106,47,19,6,2,2,0
106,新北市中和區,安樂里,655,332,296,210,66,31,9,7,2,0,0
106,新北市中和區,安和里,543,287,272,190,49,29,3,3,1,1,0
106,新北市中和區,安平里,1173,559,473,311,118,47,17,7,5,1,0
106,新北市中和區,中安里,961,454,348,214,64,37,11,6,2,1,0
106,新北市中和區,泰安里,515,326,262,206,88,31,18,9,2,1,0
106,新北市中和區,新南里,1352,744,662,526,177,58,28,8,6,2,0
106,新北市中和區,南山里,798,474,422,312,137,49,11,8,6,2,0
106,新北市中和區,秀山里,579,401,346,269,115,58,24,11,0,2,0
106,新北市中和區,秀成里,429,310,257,232,90,45,12,6,1,4,0
106,新北市中和區,秀福里,699,424,375,279,100,39,25,12,3,4,0
106,新北市中和區,秀景里,1203,624,481,351,127,48,21,8,4,3,0
106,新北市中和區,秀明里,1082,510,374,263,92,34,18,4,3,3,0
106,新北市中和區,秀峰里,938,440,329,242,84,33,18,4,2,2,0
106,新北市中和區,秀仁里,538,319,270,185,67,34,11,3,1,3,0
106,新北市中和區,頂南里,328,223,225,200,98,32,14,8,3,3,0
106,新北市中和區,華新里,907,618,554,489,171,64,39,12,6,15,1
106,新北市中和區,東南里,647,397,317,229,99,44,17,11,6,3,0
106,新北市中和區,華南里,763,435,400,309,115,58,17,6,6,3,0
106,新北市中和區,忠孝里,588,349,381,280,135,70,29,15,3,5,0
106,新北市中和區,崇南里,673,374,300,235,98,28,18,6,3,4,0
106,新北市中和區,景南里,483,287,245,177,83,36,11,4,1,2,0
106,新北市中和區,橫路里,46,24,23,11,12,10,3,0,1,0,0
106,新北市中和區,內南里,531,354,345,303,166,72,36,19,8,12,0
106,新北市中和區,壽南里,343,196,161,115,74,31,20,7,4,0,0
106,新北市中和區,外南里,2554,655,416,282,130,50,16,6,6,7,0
106,新北市中和區,復興里,710,447,378,322,126,53,31,11,4,5,0
106,新北市中和區,和興里,701,393,333,263,115,41,18,6,3,7,0
106,新北市中和區,景平里,1092,542,387,293,109,37,22,7,1,5,0
106,新北市中和區,景新里,546,289,277,195,86,37,27,4,3,4,0
106,新北市中和區,景福里,1108,506,395,278,115,55,22,9,6,8,0
106,新北市中和區,景安里,736,464,363,289,98,43,13,7,4,0,0
106,新北市中和區,景文里,622,294,254,211,69,24,15,6,2,4,0
