鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
后里區,墩北里,1087,803314,739,559,316,890,928.12,125.59
后里區,中和里,755,525629,696,525,310,875,624.15,89.65
后里區,舊社里,557,358020,643,501,291,861,556.28,86.54
后里區,聯合里,403,256144,636,493,283,790,637.42,100.29
后里區,太平里,586,385523,658,550,318,882,468.93,71.28
后里區,眉山里,899,642448,715,545,315,888,671.21,93.92
后里區,月眉里,492,321338,653,520,283,871,528.96,80.99
后里區,公館里,527,332327,631,500,307,805,567.03,89.92
后里區,泰安里,315,213401,677,495,303,781,720.08,106.29
后里區,義德里,791,558664,706,560,330,887,602.11,85.25
后里區,其他,0,0,0,0,0,0,0,0
后里區,合計,12723,8856474,696,532,311,873,677.93,97.39
大雅區,大雅里,1496,1186104,793,549,313,947,1046.44,131.98
大雅區,員林里,2922,2377404,814,583,334,1028,863.37,106.11
大雅區,六寶里,1679,1166831,695,537,322,855,784.39,112.87
大雅區,秀山里,984,700645,712,518,307,851,668.17,93.84
大雅區,橫山里,1281,1051874,821,567,342,969,922.41,112.33
大雅區,三和里,1684,1390867,826,590,354,994,861.74,104.34
大雅區,西寶里,1502,1135387,756,546,326,919,954.53,126.27
大雅區,上楓里,1932,1378715,714,535,322,878,683.18,95.73
大雅區,忠義里,869,600234,691,540,339,873,565.5,81.87
大雅區,四德里,1491,1252886,840,601,346,1015,985.39,117.27
大雅區,上雅里,1808,1538783,851,592,334,1011,1824.26,214.34
大雅區,二和里,1942,1649880,850,604,341,1071,835.74,98.37
大雅區,文雅里,1864,1483049,796,573,345,984,827.9,104.06
大雅區,大楓里,1464,972239,664,491,298,831,634.17,95.49
大雅區,雅楓里,1072,690570,644,475,301,784,828.96,128.68
大雅區,其他,2,832,416,416,385,447,88.74,21.33
大雅區,合計,23992,18576300,774,557,329,941,950.92,122.82
潭子區,潭秀里,485,456348,941,552,310,966,1690.36,179.65
潭子區,潭北里,739,578044,782,548,329,924,916.35,117.15
潭子區,潭陽里,3598,2525683,702,527,317,898,653.03,93.03
潭子區,福仁里,3271,2287870,699,540,324,884,613.42,87.7
潭子區,頭家里,1614,1239904,768,576,347,962,700.31,91.16
潭子區,甘蔗里,3181,2498507,785,592,341,992,808.76,102.97
潭子區,東寶里,3926,2826584,720,534,318,896,699.04,97.09
潭子區,大富里,873,645162,739,537,310,933,808.04,109.34
潭子區,大豐里,2024,1710473,845,609,348,1022,910.31,107.72
潭子區,栗林里,1619,1142789,706,519,309,834,694.32,98.36
潭子區,嘉仁里,1167,810801,695,504,305,854,692.87,99.73
潭子區,新田里,415,287051,692,501,298,749,756.33,109.35
潭子區,聚興里,1186,882998,745,534,322,895,786.71,105.67
潭子區,頭家東里,1355,1076591,795,600,338,1004,769.73,96.88
潭子區,家興里,2238,1776555,794,609,348,1057,672.62,84.73
潭子區,家福里,1388,1100903,793,608,340,1061,666.62,84.05
潭子區,其他,3,1014,338,294,273,381,113.63,33.62
潭子區,合計,29082,21847278,751,557,326,937,756.03,100.64
新社區,新社里,850,616431,725,564,345,944,605.66,83.51
新社區,復盛里,381,285317,749,592,366,961,626.69,83.69
新社區,中正里,335,229664,686,528,308,886,608.5,88.76
新社區,月湖里,208,138764,667,526,327,835,592.8,88.86
新社區,崑山里,171,108959,637,512,305,858,520.46,81.68
新社區,慶西里,137,89777,655,503,278,796,655.43,100.02
新社區,東興里,252,177031,703,540,343,786,651.04,92.67
新社區,大南里,437,310044,709,523,317,853,688.92,97.1
新社區,協成里,458,290301,634,500,292,792,564.64,89.08
新社區,永源里,515,368530,716,526,331,869,658.87,92.07
新社區,中和里,90,64760,720,498,313,845,734.66,102.1
新社區,福興里,193,114511,593,440,300,724,484.48,81.66
新社區,中興里,89,53107,597,462,299,734,489.15,81.97
新社區,其他,1,0,0,0,0,0,0,0
新社區,合計,4117,2847195,692,533,321,865,616.84,89.19
石岡區,石岡里,313,214048,684,516,307,821,690.55,100.98
石岡區,萬安里,418,295988,708,535,344,878,585.85,82.74
石岡區,九房里,322,213080,662,512,313,820,571.8,86.41
石岡區,金星里,318,220217,693,506,300,838,622.14,89.84
石岡區,龍興里,143,90704,634,470,297,842,516.54,81.44
石岡區,和盛里,313,214334,685,518,308,908,619.91,90.53
石岡區,德興里,430,298757,695,550,345,885,634.45,91.32
石岡區,土牛里,261,178587,684,521,310,849,572.48,83.67
石岡區,梅子里,482,364517,756,570,332,929,890.4,117.74
石岡區,萬興里,424,346091,816,508,308,841,2708.76,331.85
石岡區,其他,0,0,0,0,0,0,0,0
石岡區,合計,3424,2436322,712,529,318,859,1137.43,159.85
外埔區,永豐里,279,185513,665,524,298,830,621.83,93.52
外埔區,六分里,614,428600,698,569,349,918,513.31,73.54
外埔區,三崁里,470,326664,695,570,320,867,613.73,88.3
外埔區,大同里,1356,1022181,754,570,354,914,740.79,98.27
外埔區,水美里,992,953243,961,554,337,949,4716.75,490.85
外埔區,大東里,1812,1247542,688,561,344,887,518.02,75.24
外埔區,馬鳴里,360,232704,646,488,327,788,567.86,87.85
外埔區,中山里,340,234448,690,522,331,801,606.54,87.96
外埔區,鐵山里,537,359000,669,506,319,785,583.33,87.26
外埔區,土城里,392,265366,677,512,333,818,761.68,112.52
外埔區,?子里,266,166140,625,461,315,748,575.96,92.21
外埔區,其他,0,0,0,0,0,0,0,0
外埔區,合計,7418,5421402,731,547,336,878,1818.54,248.83
大安區,東安里,362,243430,672,519,350,816,558.92,83.12
大安區,南埔里,229,146190,638,529,317,785,533.56,83.58
大安區,南庄里,249,166477,669,522,320,783,600.88,89.87
大安區,中庄里,764,528573,692,497,303,805,993.37,143.58
大安區,龜?里,437,285823,654,492,298,831,563.52,86.16
大安區,福興里,324,215391,665,522,291,855,546.92,82.27
大安區,頂安里,211,140636,667,481,325,843,570.8,85.64
大安區,永安里,409,260262,636,515,313,814,542.01,85.18
大安區,福住里,257,161493,628,496,304,779,551.59,87.78
大安區,海墘里,360,264800,736,521,308,832,895.23,121.71
大安區,西安里,511,354515,694,511,321,873,606.97,87.49
大安區,松雅里,260,205274,790,589,325,978,798.11,101.09
大安區,其他,0,0,0,0,0,0,0,0
大安區,合計,4373,2972863,680,512,312,831,704.31,103.6
烏日區,烏日里,2717,2207933,813,612,350,1049,719.53,88.54
烏日區,湖日里,693,495018,714,555,326,880,645.47,90.36
烏日區,三和里,1196,968526,810,615,362,1022,719.42,88.84
烏日區,榮泉里,1352,1081918,800,606,365,1005,702.72,87.81
烏日區,學田里,676,1067655,1579,558,340,953,15061.43,953.63
烏日區,九德里,3924,3018451,769,583,346,952,707.32,91.95
烏日區,前竹里,741,643666,869,540,319,913,2435.56,280.39
烏日區,五光里,486,334291,688,496,288,859,638.09,92.77
烏日區,光明里,673,449763,668,515,291,818,721.72,107.99
烏日區,東園里,514,372055,724,504,290,823,766.76,105.93
烏日區,溪埧里,1313,943947,719,524,328,869,691.83,96.23
烏日區,螺潭里,650,498896,768,545,311,939,941.02,122.6
烏日區,北里里,482,363056,753,526,314,901,754.57,100.18
烏日區,南里里,354,252967,715,529,310,878,782.14,109.45
烏日區,溪尾里,165,108613,658,519,313,709,1041.61,158.24
烏日區,仁德里,2358,1958783,831,625,354,1066,818.43,98.52
烏日區,其他,0,0,0,0,0,0,0,0
烏日區,合計,18294,14765537,807,575,339,962,3023.39,374.59
大肚區,王田里,1319,909588,690,535,337,861,638.25,92.55
大肚區,中和里,265,199636,753,582,325,858,823.88,109.36
大肚區,福山里,1128,758336,672,513,314,814,698.51,103.9
大肚區,社腳里,806,531179,659,504,312,789,618.77,93.89
大肚區,營埔里,443,313393,707,511,323,827,1040.15,147.03
大肚區,新興里,815,529643,650,500,316,786,628.77,96.75
大肚區,大東里,961,694553,723,577,357,923,598.21,82.77
大肚區,大肚里,708,601806,850,606,352,1018,864.12,101.66
大肚區,永和里,241,169059,701,525,337,926,610.57,87.04
大肚區,磺溪里,528,406403,770,583,360,1014,651.36,84.62
大肚區,永順里,486,306578,631,472,316,751,581.43,92.17
大肚區,成功里,276,195927,710,565,339,875,581.14,81.86
大肚區,頂街里,2375,1911448,805,615,385,1019,721.31,89.62
大肚區,山陽里,424,300790,709,520,334,782,819.14,115.47
大肚區,瑞井里,1450,963206,664,529,342,826,650.62,97.94
大肚區,蔗??里,1415,1004146,710,541,333,860,706.86,99.61
大肚區,自強里,1005,659167,656,514,321,817,506.76,77.26
大肚區,其他,1,237,237,237,237,237,0,0
大肚區,合計,14646,10455094,714,544,338,881,689.69,96.62
龍井區,竹坑里,956,701009,733,532,346,876,1253.6,170.96
龍井區,龍東里,877,612947,699,544,351,850,617.9,88.41
龍井區,龍西里,576,401519,697,555,345,908,525.29,75.36
龍井區,田中里,1050,723304,689,558,340,895,567.27,82.35
龍井區,福田里,312,209376,671,522,312,900,512.29,76.34
龍井區,麗水里,683,450365,659,520,327,827,620.92,94.17
龍井區,龍津里,1561,1058706,678,535,331,867,539.86,79.6
龍井區,三德里,913,608002,666,509,316,822,614.43,92.27
龍井區,忠和里,1631,1248022,765,550,325,941,773.24,101.05
龍井區,山腳里,1779,1286383,723,559,343,928,749.43,103.64
龍井區,龍泉里,2285,1936342,847,660,378,1100,721.2,85.11
龍井區,龍崗里,810,593425,733,536,324,876,732.83,100.03
龍井區,新庄里,1765,1377103,780,573,354,963,761.43,97.59
龍井區,南寮里,416,276477,665,548,342,777,567.79,85.43
龍井區,新東里,1460,1512062,1036,583,356,1028,5657.44,546.27
龍井區,東海里,2699,3170866,1175,668,373,1222,9317.96,793.13
龍井區,其他,2,2875,1438,1438,902,1974,1515.51,105.41
龍井區,合計,19775,16168782,818,573,348,964,3827.96,468.17
霧峰區,桐林里,252,183693,729,523,289,847,829.52,113.8
霧峰區,吉峰里,2700,2026818,751,517,317,862,1775.8,236.56
霧峰區,甲寅里,1360,932306,686,523,302,870,598.84,87.36
霧峰區,本鄉里,694,550231,793,567,347,1010,767.65,96.82
霧峰區,中正里,604,491391,814,549,331,970,1466.86,180.3
霧峰區,錦榮里,328,257185,784,616,324,988,665.83,84.92
霧峰區,本堂里,1842,1553686,843,608,347,1055,868.95,103.02
霧峰區,坑口里,821,574710,700,563,330,882,624.22,89.17
霧峰區,北柳里,1096,837839,764,574,345,985,671.05,87.78
霧峰區,南柳里,500,332909,666,497,311,803,627.98,94.32
霧峰區,四德里,625,473105,757,511,323,882,893.45,118.03
霧峰區,五福里,725,488083,673,489,302,809,627.14,93.16
霧峰區,萬豐里,698,512376,734,493,319,813,1915.87,261
霧峰區,舊正里,525,362697,691,554,325,915,522.22,75.59
霧峰區,峰谷里,272,166447,612,460,310,735,521.92,85.29
霧峰區,六股里,634,410058,647,521,331,831,487.71,75.41
霧峰區,丁臺里,593,402744,679,501,311,826,636.63,93.74
霧峰區,北勢里,514,348538,678,507,315,862,566.22,83.5
霧峰區,南勢里,319,206286,647,477,273,741,741.11,114.61
霧峰區,萊園里,258,173233,671,517,311,868,554.07,82.52
霧峰區,其他,0,0,0,0,0,0,0,0
霧峰區,合計,15360,11284335,735,532,320,890,1077.9,146.72
太平區,太平里,1836,1442737,786,505,309,853,1296.49,164.99
太平區,中平里,1195,852515,713,515,311,838,1257.52,176.27
太平區,東平里,1156,844719,731,528,322,845,1683.06,230.33
太平區,坪林里,852,610795,717,533,298,921,672.53,93.81
太平區,新光里,2003,1501237,749,543,333,917,798.88,106.59
太平區,頭汴里,402,242888,604,422,260,725,697.73,115.48
太平區,東汴里,186,97196,523,432,281,675,376.53,72.05
太平區,興隆里,724,443534,613,473,286,729,665.2,108.58
太平區,光隆里,809,536321,663,494,298,773,771.87,116.43
太平區,黃竹里,110,68543,623,466,258,800,583.42,93.63
太平區,中興里,1145,842853,736,534,306,883,804.44,109.28
太平區,建國里,831,577845,695,509,310,835,649.64,93.43
太平區,光華里,1360,956908,704,546,328,859,669.38,95.13
太平區,中山里,798,541686,679,532,313,881,548.86,80.86
太平區,宜欣里,1771,1157975,654,510,309,829,559.56,85.58
太平區,新坪里,2049,1581008,772,577,345,952,754.38,97.77
太平區,新福里,1623,1308632,806,596,339,1018,760.25,94.29
太平區,長億里,1691,1180602,698,530,321,879,609.95,87.37
太平區,德隆里,1304,899160,690,483,308,778,1431.64,207.62
太平區,永成里,1858,1259407,678,531,318,841,603.44,89.03
太平區,中政里,985,677410,688,537,324,842,629.32,91.51
太平區,平安里,634,377559,596,490,302,778,415.07,69.7
太平區,永平里,1155,868581,752,535,316,894,854.81,113.67
太平區,建興里,735,478987,652,511,306,758,738.84,113.37
太平區,成功里,967,637595,659,529,311,836,590.17,89.51
太平區,東和里,759,512777,676,503,309,861,623.19,92.24
太平區,宜佳里,1622,1166215,719,541,325,878,686.93,95.54
太平區,宜昌里,1017,715258,703,525,323,872,734.95,104.5
太平區,豐年里,1228,917747,747,563,338,966,704.52,94.27
太平區,大興里,633,457799,723,552,318,876,685.04,94.72
太平區,勤益里,623,455698,731,553,325,946,620.85,84.88
太平區,光明里,1039,878615,846,604,363,1022,873.91,103.34
太平區,新吉里,1511,1110704,735,572,342,949,624.19,84.91
太平區,新城里,1327,973949,734,564,333,925,663.55,90.41
太平區,新興里,1408,1316092,935,714,399,1229,824.97,88.26
太平區,新高里,1535,1368116,891,610,350,1076,1875.6,210.44
太平區,聖和里,382,285440,747,528,319,844,844.63,113.04
太平區,福隆里,961,634797,661,517,318,817,586.39,88.77
太平區,永隆里,672,409494,609,482,316,751,545.75,89.56
太平區,其他,1,412,412,412,412,412,0,0
太平區,合計,42897,31189807,727,538,322,889,886.6,121.94
大里區,大里里,958,658216,687,521,305,841,664.15,96.66
大里區,新里里,2859,2559922,895,607,341,1116,1349,150.66
大里區,樹王里,1010,758638,751,559,319,943,690.86,91.98
大里區,祥興里,2105,1477078,702,533,310,906,603.24,85.97
大里區,內新里,2595,2038457,786,577,337,980,812.73,103.46
大里區,東昇里,983,766712,780,568,320,994,697.08,89.37
大里區,大元里,1429,1027122,719,529,316,860,682.82,95
大里區,仁化里,2594,1846040,712,530,323,858,761.37,106.99
大里區,健民里,1131,706241,624,496,304,780,523.7,83.87
大里區,塗城里,2364,1474729,624,506,313,775,515.71,82.67
大里區,東湖里,2944,2069035,703,539,331,885,588.53,83.74
大里區,西湖里,857,606348,708,528,305,839,757.79,107.1
大里區,夏田里,262,194431,742,542,320,901,717.32,96.66
大里區,東興里,2351,1833394,780,554,317,959,779.49,99.96
大里區,日新里,1143,859793,752,554,324,962,711.06,94.53
大里區,西榮里,1756,1282685,730,530,308,933,771.86,105.67
大里區,金城里,2717,1856400,683,527,321,861,619.53,90.67
大里區,立仁里,1460,959972,658,517,308,802,633.39,96.33
大里區,新仁里,2168,1476752,681,529,320,860,600.86,88.21
大里區,瑞城里,3561,2572261,722,535,338,879,802.53,111.1
大里區,中新里,1580,1297999,822,620,350,1065,793.7,96.61
大里區,仁德里,1926,1361773,707,532,313,894,657.56,93
大里區,立德里,2344,1756544,749,578,334,931,691.4,92.26
大里區,國光里,1941,1897294,977,640,350,1178,2733.54,279.65
大里區,大明里,1248,916734,735,558,328,943,634.69,86.4
大里區,永隆里,3238,3380537,1044,772,393,1401,958.57,91.82
大里區,長榮里,2809,2410276,858,626,359,1088,821.65,95.76
大里區,其他,0,0,0,0,0,0,0,0
大里區,合計,52333,40045381,765,560,328,950,927.08,121.15
和平區,中坑里,91,58601,644,424,284,761,592.81,92.06
和平區,自由里,146,98439,674,540,308,814,615.69,91.32
和平區,平等里,96,55687,580,497,308,827,397.45,68.52
和平區,南勢里,379,269835,712,555,327,843,609.14,85.56
和平區,博愛里,319,216353,678,499,306,760,1339.23,197.46
和平區,梨山里,222,142907,644,468,287,803,593.93,92.26
和平區,天輪里,93,68803,740,511,311,849,704.51,95.23
和平區,達觀里,117,81831,699,549,325,837,617.65,88.31
和平區,其他,0,0,0,0,0,0,0,0
和平區,合計,1463,992457,678,507,310,810,819.65,120.83
其他,其他,56,75137,1342,839,403,1237,1608.15,119.86
其他,合計,56,75137,1342,839,403,1237,1608.15,119.86
